"Source Name",URL,"Date Accessed","Referrer URL",Title,"Program Name",Domain,Username,"Data Source"
History,"https://www.google.com/search?rlz=1C1CHBF_enUS790US790&biw=1366&bih=613&ei=dhC_WoKhG4XSjAOrgIfYBA&q=9mm+rifles&oq=9mm+rifles&gs_l=psy-ab.3..0i67k1j0l9.1524.4346.0.4641.10.10.0.0.0.0.298.1242.0j5j2.7.0..2..0...1.1.64.psy-ab..3.7.1238...46j0i131k1j0i46k1j0i131i67k1.0.P5c2nl-IIno","2018-03-31 10:07:19 IST","https://www.google.com/search?rlz=1C1CHBF_enUS790US790&biw=1366&bih=613&ei=dhC_WoKhG4XSjAOrgIfYBA&q=9mm+rifles&oq=9mm+rifles&gs_l=psy-ab.3..0i67k1j0l9.1524.4346.0.4641.10.10.0.0.0.0.298.1242.0j5j2.7.0..2..0...1.1.64.psy-ab..3.7.1238...46j0i131k1j0i46k1j0i131i67k1.0.P5c2nl-IIno","9mm rifles - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.cheaperthandirt.com/category/firearms/rifles/9mm.do","2018-03-31 10:07:23 IST","https://www.cheaperthandirt.com/category/firearms/rifles/9mm.do","9mm Rifles - Cheaper Than Dirt","Google Chrome",cheaperthandirt.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Pistol-Ammunition/search?PageSize=24&Sort=5&BuyNowOnly=1&numR=6530039","2018-03-31 10:08:12 IST","https://www.gunbroker.com/Pistol-Ammunition/search?PageSize=24&Sort=5&BuyNowOnly=1&numR=6530039","Pistol Ammo - Handgun Ammo at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Pistol-Ammunition/search?Keywords=9mm+rifle&BuyNowOnly=1&Sort=5&PageSize=24&numR=6530039","2018-03-31 10:08:12 IST","https://www.gunbroker.com/Pistol-Ammunition/search?Keywords=9mm+rifle&BuyNowOnly=1&Sort=5&PageSize=24&numR=6530039","Pistol Ammo - Handgun Ammo at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Pistol-Ammunition/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24&numR=6530039","2018-03-31 10:08:13 IST","https://www.gunbroker.com/Pistol-Ammunition/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24&numR=6530039","Pistol Ammo - Handgun Ammo at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Pistol-Ammunition/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24&numR=6530039","2018-03-31 10:08:13 IST","https://www.gunbroker.com/Pistol-Ammunition/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24&numR=6530039","Pistol Ammo - Handgun Ammo at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/search?Keywords=9mm+rifle&BuyNowOnly=1&Sort=5&PageSize=24","2018-03-31 10:08:19 IST","https://www.gunbroker.com/search?Keywords=9mm+rifle&BuyNowOnly=1&Sort=5&PageSize=24","9mm rifle For Sale - Buy 9mm rifle Online at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24","2018-03-31 10:08:19 IST","https://www.gunbroker.com/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24","9mm rifle For Sale - Buy 9mm rifle Online at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24","2018-03-31 10:08:19 IST","https://www.gunbroker.com/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24","9mm rifle For Sale - Buy 9mm rifle Online at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm+rifle&BuyNowOnly=1&Sort=5&PageSize=24","2018-03-31 10:08:26 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm+rifle&BuyNowOnly=1&Sort=5&PageSize=24","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24","2018-03-31 10:08:27 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24","2018-03-31 10:08:27 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&BuyNowOnly=1&Sort=5&PageSize=24","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&PageSize=24&Sort=5&View=1&BuyNowOnly=1&Condition=4","2018-03-31 10:09:09 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&PageSize=24&Sort=5&View=1&BuyNowOnly=1&Condition=4","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&PageSize=24&Sort=5&View=1&BuyNowOnly=1","2018-03-31 10:09:35 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&PageSize=24&Sort=5&View=1&BuyNowOnly=1","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&PageSize=96&Sort=5&View=1&BuyNowOnly=1","2018-03-31 10:10:03 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20rifle&PageSize=96&Sort=5&View=1&BuyNowOnly=1","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?PageSize=96&Sort=5&BuyNowOnly=1","2018-03-31 10:10:39 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?PageSize=96&Sort=5&BuyNowOnly=1","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm+sbr&BuyNowOnly=1&Sort=5&PageSize=96","2018-03-31 10:10:39 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm+sbr&BuyNowOnly=1&Sort=5&PageSize=96","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20sbr&BuyNowOnly=1&Sort=5&PageSize=96","2018-03-31 10:10:40 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20sbr&BuyNowOnly=1&Sort=5&PageSize=96","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20sbr&BuyNowOnly=1&Sort=5&PageSize=96","2018-03-31 10:10:40 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=9mm%20sbr&BuyNowOnly=1&Sort=5&PageSize=96","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/All/search?BuyNowOnly=1&Sort=5&PageSize=96","2018-03-31 10:11:05 IST","https://www.gunbroker.com/All/search?BuyNowOnly=1&Sort=5&PageSize=96","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp5&BuyNowOnly=1&Sort=5&PageSize=96","2018-03-31 10:11:05 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp5&BuyNowOnly=1&Sort=5&PageSize=96","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp5&BuyNowOnly=1&Sort=5&PageSize=96","2018-03-31 10:11:05 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp5&BuyNowOnly=1&Sort=5&PageSize=96","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp5&PageSize=96&Sort=5&View=1&BuyNowOnly=1&ca=5000193","2018-03-31 10:11:35 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp5&PageSize=96&Sort=5&View=1&BuyNowOnly=1&ca=5000193","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?PageSize=96&Sort=5&BuyNowOnly=1&ca=5000193","2018-03-31 10:11:58 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?PageSize=96&Sort=5&BuyNowOnly=1&ca=5000193","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp40&BuyNowOnly=1&Sort=5&PageSize=96&ca=5000193","2018-03-31 10:11:58 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp40&BuyNowOnly=1&Sort=5&PageSize=96&ca=5000193","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp40&BuyNowOnly=1&Sort=5&PageSize=96&ca=5000193","2018-03-31 10:11:58 IST","https://www.gunbroker.com/Semi-Auto-Rifles/search?Keywords=mp40&BuyNowOnly=1&Sort=5&PageSize=96&ca=5000193","Semi Auto Rifles for Sale - Buy Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=submachine+guns&rlz=1C1CHBF_enUS790US790&oq=submachine+guns&aqs=chrome..69i57j0l5.2924j1j4&sourceid=chrome&ie=UTF-8","2018-03-31 10:12:08 IST","https://www.google.com/search?q=submachine+guns&rlz=1C1CHBF_enUS790US790&oq=submachine+guns&aqs=chrome..69i57j0l5.2924j1j4&sourceid=chrome&ie=UTF-8","submachine guns - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=keltech&rlz=1C1CHBF_enUS790US790&oq=keltech&aqs=chrome..69i57j0l5.1551j1j9&sourceid=chrome&ie=UTF-8","2018-03-31 10:12:23 IST","https://www.google.com/search?q=keltech&rlz=1C1CHBF_enUS790US790&oq=keltech&aqs=chrome..69i57j0l5.1551j1j9&sourceid=chrome&ie=UTF-8","keltech - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.keltecweapons.com/","2018-03-31 10:12:27 IST","https://www.keltecweapons.com/",Kel-Tec,"Google Chrome",keltecweapons.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=foldable+kel+tec&rlz=1C1CHBF_enUS790US790&oq=foldable+kel+tec&aqs=chrome..69i57j0l3.4361j0j4&sourceid=chrome&ie=UTF-8","2018-03-31 10:13:13 IST","https://www.google.com/search?q=foldable+kel+tec&rlz=1C1CHBF_enUS790US790&oq=foldable+kel+tec&aqs=chrome..69i57j0l3.4361j0j4&sourceid=chrome&ie=UTF-8","foldable kel tec - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.keltecweapons.com/rifles/sub-2000","2018-03-31 10:13:28 IST","https://www.keltecweapons.com/rifles/sub-2000","Kel-Tec | SUB-2000","Google Chrome",keltecweapons.com,Default,LoneWolf.E01
History,"https://www.cheaperthandirt.com/product/beretta-cx4-storm-carbine-semi-auto-rifle-9mm-luger-166-barrel-15-rounds-synthetic-thumbhole-stock-matte-black-jx49220m-082442819914.do?sortby=ourPicks&refType=&from=fn&ecList=7&ecCategory=444840","2018-03-31 10:13:58 IST","https://www.cheaperthandirt.com/product/beretta-cx4-storm-carbine-semi-auto-rifle-9mm-luger-166-barrel-15-rounds-synthetic-thumbhole-stock-matte-black-jx49220m-082442819914.do?sortby=ourPicks&refType=&from=fn&ecList=7&ecCategory=444840","Beretta CX4 Storm Carbine Semi Auto Rifle 9mm Luger 16.6"" Barrel 15 Rounds Synthetic Thumbhole Stock Matte Black JX49220M - 082442819914","Google Chrome",cheaperthandirt.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=gunbroker&rlz=1C1CHBF_enUS790US790&oq=gunbro&aqs=chrome.0.0j69i60l2j69i57j69i60l2.1351j0j4&sourceid=chrome&ie=UTF-8","2018-03-31 10:14:13 IST","https://www.google.com/search?q=gunbroker&rlz=1C1CHBF_enUS790US790&oq=gunbro&aqs=chrome.0.0j69i60l2j69i57j69i60l2.1351j0j4&sourceid=chrome&ie=UTF-8","gunbroker - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=keltec%202000%20site%3Agunbroker.com&rlz=1C1CHBF_enUS790US790&oq=gunbro&aqs=chrome.0.0j69i60l2j69i57j69i60l2.1351j0j4&sourceid=chrome&ie=UTF-8&ved=0ahUKEwjE29GP4JXaAhVMzWMKHeJKDpEQ2wEILg&ei=GRK_WoTrOcyajwPilbmICQ","2018-03-31 10:14:24 IST","https://www.google.com/search?q=keltec%202000%20site%3Agunbroker.com&rlz=1C1CHBF_enUS790US790&oq=gunbro&aqs=chrome.0.0j69i60l2j69i57j69i60l2.1351j0j4&sourceid=chrome&ie=UTF-8&ved=0ahUKEwjE29GP4JXaAhVMzWMKHeJKDpEQ2wEILg&ei=GRK_WoTrOcyajwPilbmICQ","keltec 2000 site:gunbroker.com - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Kel-Tec-Sub-2000/Browse.aspx?Keywords=Kel+Tec+Sub+2000","2018-03-31 10:16:01 IST","https://www.gunbroker.com/Kel-Tec-Sub-2000/Browse.aspx?Keywords=Kel+Tec+Sub+2000","Kel-Tec Sub-2000 for Sale - Buy Kel-Tec Sub-2000 Online at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/item/760635600","2018-03-31 10:14:47 IST","https://www.gunbroker.com/item/760635600","Kel Tec SUB2000 M&P 9MM 16""17RD NO CREDIT CARD FEE : Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Kel-Tec-Sub-2000/Browse.aspx?Keywords=Kel+Tec+Sub+2000","2018-03-31 10:16:01 IST","https://www.gunbroker.com/Kel-Tec-Sub-2000/Browse.aspx?Keywords=Kel+Tec+Sub+2000","Kel-Tec Sub-2000 for Sale - Buy Kel-Tec Sub-2000 Online at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/item/761093114","2018-03-31 10:15:16 IST","https://www.gunbroker.com/item/761093114","Kel-Tec Sub 2000 9mm Glock 17 Config 17rd NIB : Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/Kel-Tec-Sub-2000/Browse.aspx?Keywords=Kel+Tec+Sub+2000","2018-03-31 10:16:01 IST","https://www.gunbroker.com/Kel-Tec-Sub-2000/Browse.aspx?Keywords=Kel+Tec+Sub+2000","Kel-Tec Sub-2000 for Sale - Buy Kel-Tec Sub-2000 Online at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,"https://www.gunbroker.com/item/760609994","2018-03-31 10:16:19 IST","https://www.gunbroker.com/item/760609994","Kel-Tec Sub2k Gen2 Glk17 BLACK 9mm $10S&H Sub 2000 : Semi Auto Rifles at GunBroker.com","Google Chrome",gunbroker.com,Default,LoneWolf.E01
History,http://www.weather.com/,"2018-04-04 11:03:30 IST",http://www.weather.com/,"National and Local Weather Radar, Daily Forecast, Hurricane and information from The Weather Channel and weather.com","Google Chrome",weather.com,Default,LoneWolf.E01
History,https://www.weather.com/,"2018-04-04 11:03:30 IST",https://www.weather.com/,"National and Local Weather Radar, Daily Forecast, Hurricane and information from The Weather Channel and weather.com","Google Chrome",weather.com,Default,LoneWolf.E01
History,https://weather.com/,"2018-04-06 13:55:20 IST",https://weather.com/,"National and Local Weather Radar, Daily Forecast, Hurricane and information from The Weather Channel and weather.com","Google Chrome",weather.com,Default,LoneWolf.E01
History,https://weather.com/,"2018-04-06 13:55:20 IST",https://weather.com/,"National and Local Weather Radar, Daily Forecast, Hurricane and information from The Weather Channel and weather.com","Google Chrome",weather.com,Default,LoneWolf.E01
History,"https://weather.com/weather/5day/l/USVA0949:1:US","2018-04-06 13:55:25 IST","https://weather.com/weather/5day/l/USVA0949:1:US","5-Day Weather Forecast for Huntington, VA - The Weather Channel | Weather.com","Google Chrome",weather.com,Default,LoneWolf.E01
History,"https://weather.com/weather/5day/l/USVA0949:1:US","2018-04-06 13:55:25 IST","https://weather.com/weather/5day/l/USVA0949:1:US","5-Day Weather Forecast for Huntington, VA - The Weather Channel | Weather.com","Google Chrome",weather.com,Default,LoneWolf.E01
History,"https://mail.google.com/mail/u/0/#inbox","2018-04-05 11:38:54 IST","https://mail.google.com/mail/u/0/#inbox","Inbox (7) - jimcloudy1@gmail.com - Gmail","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=gunstore+near+me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8","2018-03-31 23:18:18 IST","https://www.google.com/search?q=gunstore+near+me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8","gunstore near me - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","2018-03-31 23:18:41 IST","https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","gun store near me - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","2018-03-31 23:18:41 IST","https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","gun store near me - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","2018-03-31 23:18:41 IST","https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","gun store near me - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","2018-03-31 23:18:41 IST","https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","gun store near me - Google Search","Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10#rlfi=hd:;si:8648688854728355492;mv:!1m3!1d249572.6188043628!2d-77.10529344999999!3d38.8619218!2m3!1f0!2f0!3f0!3m2!1i166!2i241!4f13.1;tbs:lrf:!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","2018-03-31 23:18:41 IST","https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10#rlfi=hd:;si:8648688854728355492;mv:!1m3!1d249572.6188043628!2d-77.10529344999999!3d38.8619218!2m3!1f0!2f0!3f0!3m2!1i166!2i241!4f13.1;tbs:lrf:!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10",,"Google Chrome",google.com,Default,LoneWolf.E01
History,"https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10#rlfi=hd:;si:8648688854728355492;mv:!1m3!1d249572.6188043628!2d-77.10529344999999!3d38.8619218!2m3!1f0!2f0!3f0!3m2!1i166!2i241!4f13.1;tbs:lrf:!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","2018-03-31 23:18:41 IST","https://www.google.com/search?q=gun%20store%20near%20me&rlz=1C1CHBF_enUS790US790&oq=gunstore+near+me&aqs=chrome..69i57j0l5.2969j0j4&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=38791992,-77077172,6654&tbm=lcl&rldimm=8648688854728355492&ved=0ahUKEwiS6NCvj5faAhUV12MKHbKtBmIQvS4IUTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10#rlfi=hd:;si:8648688854728355492;mv:!1m3!1d249572.6188043628!2d-77.10529344999999!3d38.8619218!2m3!1f0!2f0!3f0!3m2!1i166!2i241!4f13.1;tbs:lrf:!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10",,"Google Chrome",google.com,Default,LoneWolf.E01
